sequence,mean,worst,prob_catastrophic,prob_degraded,prob_rejected,var01,cvar01,var05,cvar05,var10,cvar10,var25,cvar25,wowa_mild,wowa_balanced,wowa_severe,robust20,viol_catastrophic,viol_degraded,viol_rejected,violation_score,feasible
protect|scheduled_heat|mild_heat|mild_heat,2601.0515984000003,10374.28432,0.25108800000000003,0.0,0.17433600000000005,10341.04,10353.805483878401,10319.64832,10333.267944601599,10304.90032,10321.718046039041,10066.404,10237.725385344,5354.547088265434,6461.020771530432,8596.107151425536,10280.55573168,0.17608800000000002,0.0,0.0,176088.00000000003,False
protect|scheduled_heat|mild_heat|scheduled_heat,1816.3637554240001,10377.538079999998,0.17433600000000005,0.0,0.07809600000000001,10341.588,10354.772541849601,10315.72608,10332.130955827199,10085.514079999999,10272.478468981759,59.77599999999998,7123.994076346778,4381.8287156920815,5525.391193694068,7935.813125061024,8889.3318128512,0.09933600000000005,0.0,0.0,99336.00000000004,False
protect|scheduled_heat|mild_heat|extra_heat,997.5935269760001,10772.6008,0.07809600000000001,0.24000000000000002,0.26544480000000004,10725.2968,10739.6849380864,10092.6168,10452.8604604416,697.6968,8214.3408546816,686.64,3698.1376325160963,2971.7773396080624,3994.3828516286035,6551.383539390395,4451.012040645121,0.0030960000000000154,0.0,0.0,3096.0000000000155,False
protect|scheduled_heat|mild_heat|protect,6417.862473600003,10375.998880000001,0.6290319999999999,0.0,0.3325200000000001,10346.032000000001,10357.852755865602,10329.102880000002,10340.379125094401,10310.070880000001,10328.014576783362,10299.136,10313.134019968002,8549.370171797917,9065.624811154448,9884.10672171854,10316.633524960002,0.554032,0.0,0.0,554032.0,False
protect|scheduled_heat|scheduled_heat|mild_heat,1816.3637554240001,10377.538079999998,0.17433600000000005,0.0,0.07809600000000001,10341.588,10354.772541849601,10315.72608,10332.130955827199,10085.514079999999,10272.478468981759,59.77599999999999,7123.994076346778,4381.8287156920815,5525.391193694068,7935.813125061024,8889.3318128512,0.09933600000000005,0.0,0.0,99336.00000000004,False
protect|scheduled_heat|scheduled_heat|scheduled_heat,995.6826596160003,10770.79184,0.07809600000000001,0.24000000000000002,0.26544480000000004,10723.72784,10738.044827064321,10091.80384,10451.678354022399,696.12784,8213.14199592448,683.872,3696.0792819785734,2972.7990188424606,3999.703913690496,6562.034287867232,4449.131102473216,0.0030960000000000154,0.0,0.0,3096.0000000000155,False
protect|scheduled_heat|scheduled_heat|extra_heat,557.732771776,10775.85456,0.03348,0.24000000000000002,0.25264032000000003,10358.63856,10669.16430885888,706.592,7163.272314334209,701.048,3934.0574711505933,701.048,1994.251788460237,1764.3110453843897,2497.0789154354247,4596.2180600256615,2317.5527355752965,0.0,0.0,0.0,0.0,True
protect|scheduled_heat|scheduled_heat|protect,3436.2569320000007,10379.252639999999,0.3325200000000001,0.0,0.25108800000000003,10346.58,10358.8198138368,10325.18064,10338.5131871232,10310.68464,10326.963799726082,10292.508,10309.888908288,6291.524513011725,7289.341767549933,9082.599035752357,10314.234135359999,0.2575200000000001,0.0,0.0,257520.0000000001,False
protect|scheduled_heat|extra_heat|mild_heat,997.5935269760001,10772.6008,0.07809600000000001,0.24000000000000002,0.26544480000000004,10725.2968,10739.6849380864,10092.6168,10452.8604604416,697.6968,8214.3408546816,686.64,3698.1376325160963,2971.7773396080624,3994.3828516286035,6551.383539390395,4451.012040645121,0.0030960000000000154,0.0,0.0,3096.0000000000155,False
protect|scheduled_heat|extra_heat|scheduled_heat,557.732771776,10775.85456,0.03348,0.24000000000000002,0.25264032000000003,10358.63856,10669.16430885888,706.592,7163.272314334209,701.048,3934.0574711505933,701.048,1994.251788460237,1764.3110453843897,2497.0789154354247,4596.2180600256615,2317.5527355752965,0.0,0.0,0.0,0.0,True
protect|scheduled_heat|extra_heat|extra_heat,399.262418816,10780.917280000001,0.016632,0.24000000000000002,0.24361152000000003,10110.809280000001,10459.846873344002,723.42528,3917.6269294202884,718.224,2318.9388737832965,718.224,1358.5099495133186,1199.4752168916286,1708.2305244966187,3247.97408851306,1518.581436891648,0.0,0.0,0.0,0.0,True
protect|scheduled_heat|extra_heat|protect,1858.941215648,10774.315359999999,0.17433600000000005,0.05280000000000001,0.15831648000000004,10719.115359999998,10739.178075904,10330.239999999998,10550.901575723006,10310.71936,10435.12196795392,66.392,7283.2526548385795,4484.004287549311,5658.3359756219315,8144.288566614087,9085.135976781825,0.09933600000000005,0.0,0.0,99336.00000000004,False
protect|scheduled_heat|protect|mild_heat,6417.862473600003,10375.998880000001,0.6290319999999999,0.0,0.3325200000000001,10346.032000000001,10357.852755865602,10329.102880000002,10340.379125094401,10310.070880000001,10328.014576783362,10299.136,10313.134019968002,8549.370171797917,9065.624811154448,9884.10672171854,10316.633524960002,0.554032,0.0,0.0,554032.0,False
protect|scheduled_heat|protect|scheduled_heat,3436.2569320000007,10379.252639999999,0.3325200000000001,0.0,0.25108800000000003,10346.58,10358.8198138368,10325.18064,10338.5131871232,10310.68464,10326.963799726082,10292.508,10309.888908288,6291.524513011725,7289.341767549933,9082.599035752357,10314.234135359999,0.2575200000000001,0.0,0.0,257520.0000000001,False
protect|scheduled_heat|protect|extra_heat,1858.941215648,10774.315359999999,0.17433600000000005,0.05280000000000001,0.15831648000000004,10719.115359999998,10739.178075904,10330.239999999998,10550.901575723006,10310.71936,10435.12196795392,66.39199999999998,7283.2526548385795,4484.004287549311,5658.3359756219315,8144.288566614087,9085.135976781825,0.09933600000000005,0.0,0.0,99336.00000000004,False
protect|scheduled_heat|protect|protect,10203.135836799998,10377.71344,1.0,0.0,0.6290319999999999,10350.11344,10362.049971589122,10338.55744,10347.4903055872,10319.14,10334.929894916608,10310.95744,10321.96229734912,10268.12043065206,10286.847551345176,10321.303462860085,10324.668180367362,0.925,0.0,0.26903199999999994,1194032.0,False
protect|extra_heat|mild_heat|mild_heat,1847.1230984640001,10769.347039999999,0.17433600000000005,0.05280000000000001,0.11619648000000002,10714.14704,10733.785801472,10324.952,10545.617980685312,10095.496,10410.136718648322,62.232,7241.23274365563,4466.536538199185,5643.1615914768245,8133.182825930292,9033.982131591936,0.09933600000000005,0.0,0.0,99336.00000000004,False
protect|extra_heat|mild_heat|scheduled_heat,997.5935269760001,10772.6008,0.07809600000000001,0.24000000000000002,0.26544480000000004,10725.2968,10739.6849380864,10092.6168,10452.8604604416,697.6968,8214.3408546816,686.64,3698.1376325160963,2971.7773396080624,3994.3828516286035,6551.383539390395,4451.012040645121,0.0030960000000000154,0.0,0.0,3096.0000000000155,False
protect|extra_heat|mild_heat|extra_heat,559.8071799360001,10777.663519999998,0.03348,0.24000000000000002,0.25264032000000003,10359.691519999998,10670.703036200961,708.29152,7164.5574773248,703.8159999999999,3936.0648698736645,703.8159999999999,1996.7155479494659,1764.3850081185803,2492.416868651561,4573.516292519016,2319.940434936832,0.0,0.0,0.0,0.0,True
protect|extra_heat|mild_heat|protect,3437.6162352,10381.061599999999,0.3325200000000001,0.0,0.25108800000000003,10348.088,10360.283608832002,10325.9936,10339.585488128,10312.0016,10328.1656663552,10293.019999999999,10310.816647808002,6290.151816102743,7285.006232768609,9077.421108915054,10315.26580976,0.2575200000000001,0.0,0.0,257520.0000000001,False
protect|extra_heat|scheduled_heat|mild_heat,997.5935269760001,10772.6008,0.07809600000000001,0.24000000000000002,0.26544480000000004,10725.2968,10739.6849380864,10092.6168,10452.8604604416,697.6968,8214.3408546816,686.64,3698.1376325160963,2971.7773396080624,3994.3828516286035,6551.383539390395,4451.012040645121,0.0030960000000000154,0.0,0.0,3096.0000000000155,False
protect|extra_heat|scheduled_heat|scheduled_heat,557.732771776,10775.85456,0.03348,0.24000000000000002,0.25264032000000003,10358.63856,10669.16430885888,706.592,7163.272314334209,701.048,3934.0574711505933,701.048,1994.251788460237,1764.3110453843897,2497.0789154354247,4596.2180600256615,2317.5527355752965,0.0,0.0,0.0,0.0,True
protect|extra_heat|scheduled_heat|extra_heat,399.262418816,10780.917280000001,0.016632,0.24000000000000002,0.24361152000000003,10110.809280000001,10459.846873344002,723.42528,3917.6269294202884,718.224,2318.9388737832965,718.224,1358.5099495133186,1199.4752168916286,1708.2305244966187,3247.97408851306,1518.581436891648,0.0,0.0,0.0,0.0,True
protect|extra_heat|scheduled_heat|protect,1858.941215648,10774.315359999999,0.17433600000000005,0.05280000000000001,0.15831648000000004,10719.115359999998,10739.178075904,10330.239999999998,10550.901575723006,10310.71936,10435.12196795392,66.39199999999998,7283.2526548385795,4484.004287549311,5658.3359756219315,8144.288566614087,9085.135976781825,0.09933600000000005,0.0,0.0,99336.00000000004,False
protect|extra_heat|extra_heat|mild_heat,559.8071799360001,10777.663519999998,0.03348,0.24000000000000002,0.25264032000000003,10359.691519999998,10670.703036200961,708.29152,7164.5574773248,703.8159999999999,3936.0648698736645,703.8159999999999,1996.7155479494659,1764.3850081185803,2492.416868651561,4573.516292519016,2319.940434936832,0.0,0.0,0.0,0.0,True
protect|extra_heat|extra_heat|scheduled_heat,399.262418816,10780.917280000001,0.016632,0.24000000000000002,0.24361152000000003,10110.809280000001,10459.846873344002,723.42528,3917.6269294202884,718.224,2318.9388737832965,718.224,1358.5099495133186,1199.4752168916286,1708.2305244966187,3247.97408851306,1518.581436891648,0.0,0.0,0.0,0.0,True
protect|extra_heat|extra_heat|extra_heat,755.9842548160002,10785.98,0.004752,1.0,1.0,741.448,5505.78571264,741.448,1694.315542528,735.4,1215.3629638143998,720.58,927.00647643136,1052.3702499275548,1250.8738587834316,1911.5907406013723,975.3814819072,0.0,0.7,0.64,1340000.0,False
protect|extra_heat|extra_heat|protect,1426.4807512320003,10779.37808,0.12021600000000002,0.24000000000000002,0.28189728000000003,10732.65008,10746.684856739841,10327.004,10563.791680415743,10079.404,10373.5847166976,690.664,5324.414641143194,3755.545378875614,4865.1303246827665,7421.265143366731,6482.852301428991,0.04521600000000002,0.0,0.0,45216.00000000002,False
protect|extra_heat|protect|mild_heat,3437.6162352,10381.061599999999,0.3325200000000001,0.0,0.25108800000000003,10348.088,10360.283608832002,10325.9936,10339.585488128,10312.0016,10328.1656663552,10293.019999999999,10310.816647808002,6290.151816102743,7285.006232768609,9077.421108915054,10315.26580976,0.2575200000000001,0.0,0.0,257520.0000000001,False
protect|extra_heat|protect|scheduled_heat,1858.941215648,10774.315359999999,0.17433600000000005,0.05280000000000001,0.15831648000000004,10719.115359999998,10739.178075904,10330.239999999998,10550.901575723006,10310.71936,10435.12196795392,66.392,7283.2526548385795,4484.004287549311,5658.3359756219315,8144.288566614087,9085.135976781825,0.09933600000000005,0.0,0.0,99336.00000000004,False
protect|extra_heat|protect|extra_heat,1426.4807512320003,10779.37808,0.12021600000000002,0.24000000000000002,0.28189728000000003,10732.65008,10746.684856739841,10327.004,10563.791680415743,10079.404,10373.5847166976,690.664,5324.414641143194,3755.545378875614,4865.1303246827665,7421.265143366731,6482.852301428991,0.04521600000000002,0.0,0.0,45216.00000000002,False
protect|extra_heat|protect|protect,6424.557155200002,10382.776160000001,0.6290319999999999,0.0,0.3325200000000001,10353.08,10364.330880819201,10335.448160000002,10346.696668620802,10317.42416,10334.459189227522,10305.752,10319.640962432002,8556.043611335515,9072.256509820503,9890.646741502738,10323.113203040002,0.554032,0.0,0.0,554032.0,False
protect|protect|mild_heat|mild_heat,6491.0041088,10377.523039999998,0.6290319999999999,0.0,0.6290319999999999,10349.92304,10361.07553928192,10336.291039999998,10345.829562675199,10316.876,10333.209074736127,10308.69104,10319.879652177919,8610.354900156202,9119.726345226994,9914.466099626507,10322.671978165758,0.554032,0.0,0.26903199999999994,823064.0,False
protect|protect|mild_heat|scheduled_heat,6421.302576,10380.776800000001,0.6290319999999999,0.0,0.3325200000000001,10350.568000000001,10362.026630656004,10332.368800000002,10343.963624704002,10314.848800000002,10331.829866137601,10302.16,10316.634118528002,8553.049854462955,9069.346691895325,9887.929442344575,10320.252648160003,0.554032,0.0,0.0,554032.0,False
protect|protect|mild_heat|extra_heat,3441.0563376,10385.83952,0.3325200000000001,0.0,0.25108800000000003,10352.624,10364.4574836224,10329.25952,10343.3221277696,10315.26752,10331.99900294144,10296.044,10314.316746368,6292.046613316215,7284.661529944068,9076.134454134908,10318.88493296,0.2575200000000001,0.0,0.0,257520.0000000001,False
protect|protect|mild_heat|protect,10292.657792000004,10379.2376,1.0,0.0,1.0,10353.752,10365.917189120002,10345.7456,10352.940743168001,10324.0376,10340.620313984,10318.145600000002,10328.718230220802,10311.200946464895,10318.786417720406,10335.616607025868,10331.298659935997,0.925,0.0,0.64,1565000.0,False
protect|protect|scheduled_heat|mild_heat,6421.302576,10380.776800000001,0.6290319999999999,0.0,0.3325200000000001,10350.568000000001,10362.026630656004,10332.368800000002,10343.963624704002,10314.848800000002,10331.829866137601,10302.16,10316.634118528002,8553.049854462955,9069.346691895325,9887.929442344575,10320.252648160003,0.554032,0.0,0.0,554032.0,False
protect|protect|scheduled_heat|scheduled_heat,3439.6970344,10384.03056,0.3325200000000001,0.0,0.25108800000000003,10351.116,10362.9936886272,10328.44656,10342.1400213504,10314.21456,10330.793985208322,10295.532,10313.389006848001,6290.793033621817,7283.42332265979,9074.882453018567,10317.853258560002,0.2575200000000001,0.0,0.0,257520.0000000001,False
protect|protect|scheduled_heat|extra_heat,1973.4598076480002,10779.09328,0.17433600000000005,0.24000000000000002,0.3313641600000001,10735.24528,10748.08387154944,10341.58528,10663.167484407806,10313.985279999999,10494.149352540162,678.024,7432.4023182114815,4619.576330604967,5785.749106210017,8242.258597411737,9119.9851491456,0.09933600000000005,0.0,0.0,99336.00000000004,False
protect|protect|scheduled_heat|protect,10206.575939199996,10382.49136,1.0,0.0,0.6290319999999999,10354.89136,10366.18400892928,10341.82336,10351.0748051968,10322.164,10338.496077117952,10314.22336,10325.46134307328,10271.794944546447,10290.555267823795,10325.087483924137,10328.23755126784,0.925,0.0,0.26903199999999994,1194032.0,False
protect|protect|extra_heat|mild_heat,3441.0563376,10385.83952,0.3325200000000001,0.0,0.25108800000000003,10352.624,10364.4574836224,10329.25952,10343.3221277696,10315.26752,10331.99900294144,10296.044,10314.316746368,6292.046613316215,7284.661529944068,9076.134454134908,10318.88493296,0.2575200000000001,0.0,0.0,257520.0000000001,False
protect|protect|extra_heat|scheduled_heat,1973.4598076480002,10779.09328,0.17433600000000005,0.24000000000000002,0.3313641600000001,10735.24528,10748.08387154944,10341.58528,10663.167484407806,10313.985279999999,10494.149352540162,678.024,7432.4023182114815,4619.576330604967,5785.749106210017,8242.258597411737,9119.9851491456,0.09933600000000005,0.0,0.0,99336.00000000004,False
protect|protect|extra_heat|extra_heat,1429.9208536320004,10784.156,0.12021600000000002,0.24000000000000002,0.28189728000000003,10737.428,10751.364955904002,10330.028,10567.820441139202,10082.428,10377.193127680002,695.2,5328.4942082406415,3759.264400623457,4868.94687120506,7425.305198721958,6486.817760300802,0.04521600000000002,0.0,0.0,45216.00000000002,False
protect|protect|extra_heat|protect,6427.997257599999,10387.554080000002,0.6290319999999999,0.0,0.3325200000000001,10357.616,10368.504755609601,10338.714080000002,10350.2811682304,10321.266080000001,10338.285650677763,10308.776,10323.141060992,8558.572672672704,9073.680399555718,9892.210383955846,10326.73232624,0.554032,0.0,0.0,554032.0,False
protect|protect|protect|mild_heat,10296.097894400002,10384.01552,1.0,0.0,1.0,10356.776,10369.839970304003,10349.01152,10356.525242777601,10328.81552,10344.1380823808,10321.411520000001,10332.21727594496,10314.869521914443,10322.479238384192,10339.363572353319,10334.780713683198,0.925,0.0,0.64,1565000.0,False
protect|protect|protect|scheduled_heat,10210.016041599996,10387.269279999999,1.0,0.0,0.6290319999999999,10359.669279999998,10370.31804626944,10345.08928,10354.6593048064,10325.188,10342.068890692095,10317.48928,10328.96038879744,10275.428767885096,10294.19081512818,10328.8472096619,10331.80692216832,0.925,0.0,0.26903199999999994,1194032.0,False
protect|protect|protect|extra_heat,6431.437360000001,10392.332000000002,0.6290319999999999,0.0,0.3325200000000001,10362.152,10372.678630400003,10341.980000000001,10353.86566784,10324.532000000001,10342.118987264002,10311.800000000001,10326.641159552002,8562.25644801247,9077.413787640815,9896.065038498582,10330.35144944,0.554032,0.0,0.0,554032.0,False
protect|protect|protect|protect,10309.898720000001,10390.508,1.0,0.0,1.0,10369.076,10379.260486400002,10361.732,10367.22092288,10340.3,10355.3548256,10334.132,10344.554899712,10327.170920523655,10334.29722938705,10350.02089186202,10347.160624639997,0.925,0.0,0.64,1565000.0,False
