sequence,mean,worst,prob_catastrophic,prob_immune,prob_no_benefit,prob_offtarget,var01,cvar01,var05,cvar05,var10,cvar10,var25,cvar25,wowa_mild,wowa_balanced,wowa_severe,robust20,viol_catastrophic,viol_no_benefit,viol_offtarget,viol_immune,violation_score,feasible
standard_vector|targeted_vector|standard_vector|low_vector,4069.201667648,16509.27788,0.24000000000000002,0.05280000000000001,0.24361152000000003,0.24000000000000002,16418.58188,16441.71860781824,16418.58188,16423.20922556365,16408.679,16416.6218183552,192.18488000000002,15829.00114615808,7356.977894183076,9229.270011074066,12925.406166843899,16412.650409177597,0.0,0.0,0.0,0.0,0.0,True
standard_vector|targeted_vector|standard_vector|standard_vector,4083.9047710719997,16530.77842,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16461.68242,16473.524708128003,16461.68242,16464.050877625603,16449.6985,16457.2102385728,200.67892000000003,15803.539835845118,7249.367256183662,9031.659906969295,12674.215553770278,16453.4543692864,0.0,0.0,0.0,0.0,0.0,True
standard_vector|targeted_vector|standard_vector|high_vector,4140.6991563520005,16582.9732,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16539.7972,16544.721336448005,16539.7972,16540.7820272896,16524.01,16532.8380552448,241.12720000000002,15876.849634048,7316.727238411751,9114.745958923897,12794.07796782096,16528.424027622397,0.0,0.0,0.0,0.0,0.0,True
standard_vector|targeted_vector|standard_vector|targeted_vector,4075.5170720640003,16510.01004,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16448.25804,16457.168838336,16448.25804,16450.0401996672,16437.207,16443.9330289536,185.74104000000005,15790.63619679744,7239.30696282472,9020.797000808003,12661.602010047385,16440.570014476798,0.0,0.0,0.0,0.0,0.0,True
standard_vector|targeted_vector|high_vector|low_vector,4109.323173632,16561.47266,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16496.69666,16506.814542368003,16496.69666,16498.7202364736,16482.9905,16491.2391407168,220.60916000000006,15836.592126302718,7276.926021500023,9060.416669186245,12705.396608645471,16487.114820358398,0.0,0.0,0.0,0.0,0.0,True
standard_vector|targeted_vector|high_vector|standard_vector,4140.6991563520005,16582.9732,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16539.7972,16544.721336448005,16539.7972,16540.7820272896,16524.01,16532.8380552448,241.12720000000002,15876.849634048,7316.727238411751,9114.745958923897,12794.07796782096,16528.424027622397,0.0,0.0,0.0,0.0,0.0,True
standard_vector|targeted_vector|high_vector|high_vector,8704.458626112,16635.16798,0.4072,0.22,1.0,0.24000000000000002,16617.91198,16619.879992288003,16617.91198,16618.3055824576,16598.3215,16608.8620746688,11295.47148,16390.673010624,11317.58466902013,12490.596417566978,14699.99191951992,16603.5917873344,0.1572,0.55,0.0,0.0,707200.0,False
standard_vector|targeted_vector|high_vector|targeted_vector,4132.398704063999,16562.20482,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16526.37282,16530.459387936004,16526.37282,16527.1901335872,16511.5185,16519.7702377536,233.53332000000003,15864.217419839999,7306.9743594134325,9104.250191916302,12781.998636095555,16515.6443688768,0.0,0.0,0.0,0.0,0.0,True
standard_vector|targeted_vector|targeted_vector|low_vector,4060.669614976,16488.5095,0.24000000000000002,0.05280000000000001,0.24361152000000003,0.24000000000000002,16405.1575,16422.690327136002,16405.1575,16408.6640654272,16396.1875,16402.998159942403,177.247,15815.958927592961,7332.113406029561,9179.425098008744,12836.846281421373,16399.5928299712,0.0,0.0,0.0,0.0,0.0,True
standard_vector|targeted_vector|targeted_vector|standard_vector,4075.5170720640003,16510.01004,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16448.25804,16457.168838336,16448.25804,16450.0401996672,16437.207,16443.9330289536,185.74104000000005,15790.63619679744,7239.30696282472,9020.797000808003,12661.602010047385,16440.570014476798,0.0,0.0,0.0,0.0,0.0,True
standard_vector|targeted_vector|targeted_vector|high_vector,4132.398704063999,16562.20482,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16526.37282,16530.459387936004,16526.37282,16527.1901335872,16511.5185,16519.7702377536,233.53332000000003,15864.217419839999,7306.9743594134325,9104.250191916302,12781.998636095555,16515.6443688768,0.0,0.0,0.0,0.0,0.0,True
standard_vector|targeted_vector|targeted_vector|targeted_vector,4067.1387820160003,16489.24166,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16434.83366,16441.038783584,16434.83366,16436.074684716797,16424.7155,16430.6784008384,171.59516000000002,15777.761829055999,7235.606161490052,9029.49917169686,12700.342035209995,16427.6969504192,0.0,0.0,0.0,0.0,0.0,True
high_vector|low_vector|low_vector|low_vector,4072.8366425600016,16539.23996,0.24000000000000002,0.05280000000000001,0.24361152000000003,0.24000000000000002,16445.39996,16472.49028491008,16423.91996,16435.564354582013,16413.443,16425.220670144,218.55896,15836.163490073599,7351.25137886226,9203.647879418262,12875.29822699465,16419.331835072,0.0,0.0,0.0,0.0,0.0,True
high_vector|low_vector|low_vector|standard_vector,4103.067208960001,16560.7405,0.24000000000000002,0.05280000000000001,0.24361152000000003,0.24000000000000002,16467.0205,16491.717262624003,16467.0205,16471.959852524797,16454.4625,16464.070585504,227.05300000000003,15875.0141378176,7394.837742440664,9269.243590662307,12969.664605604388,16459.266542752,0.0,0.0,0.0,0.0,0.0,True
high_vector|low_vector|low_vector|high_vector,4143.1292752,16612.935279999998,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16545.13528,16556.4602464,16545.13528,16547.40027328,16528.774,16538.545252480002,255.47728000000004,15882.548055808002,7314.545080175326,9100.036337564485,12749.191207243552,16533.659626239998,0.0,0.0,0.0,0.0,0.0,True
high_vector|low_vector|low_vector|targeted_vector,4094.535156288001,16539.97212,0.24000000000000002,0.05280000000000001,0.24361152000000003,0.24000000000000002,16453.59612,16472.336031167997,16453.59612,16457.344102233597,16441.971,16450.4469270912,212.11512,15861.971919252483,7369.960029141538,9219.359896089538,12881.011408790459,16446.208963545603,0.0,0.0,0.0,0.0,0.0,True
high_vector|low_vector|standard_vector|low_vector,4103.067208960001,16560.7405,0.24000000000000002,0.05280000000000001,0.24361152000000003,0.24000000000000002,16467.0205,16491.717262624003,16467.0205,16471.959852524797,16454.4625,16464.070585504,227.05300000000003,15875.0141378176,7394.837742440664,9269.243590662307,12969.664605604388,16459.266542752,0.0,0.0,0.0,0.0,0.0,True
high_vector|low_vector|standard_vector|standard_vector,4117.71087264,16582.24104,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16510.12104,16523.170412160005,16510.12104,16512.730914432002,16495.482,16504.516350336,235.54704000000004,15849.495765350399,7286.986314858964,9071.279575347537,12718.010152368364,16499.999175168,0.0,0.0,0.0,0.0,0.0,True
high_vector|low_vector|standard_vector|high_vector,6013.6693328,16634.435820000002,0.4072,0.22,0.4072,0.24000000000000002,16588.23582,16593.504837600005,16588.23582,16589.289623520002,16569.7935,16580.05794672,11272.97132,16362.693800384,9715.257601932186,11292.67251573885,14197.334128789294,16574.92572336,0.1572,0.0,0.0,0.0,157200.0,False
high_vector|low_vector|standard_vector|targeted_vector,4109.323173632,16561.47266,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16496.69666,16506.814542368003,16496.69666,16498.7202364736,16482.9905,16491.2391407168,220.60916,15836.592126302718,7276.926021500023,9060.416669186245,12705.396608645471,16487.114820358398,0.0,0.0,0.0,0.0,0.0,True
high_vector|low_vector|high_vector|low_vector,4143.1292752,16612.935279999998,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16545.13528,16556.4602464,16545.13528,16547.40027328,16528.774,16538.545252480002,255.47728000000004,15882.548055808002,7314.545080175326,9100.036337564485,12749.191207243552,16533.659626239998,0.0,0.0,0.0,0.0,0.0,True
high_vector|low_vector|high_vector|standard_vector,6013.6693328,16634.435820000002,0.4072,0.22,0.4072,0.24000000000000002,16588.23582,16593.504837600005,16588.23582,16589.289623520002,16569.7935,16580.05794672,11272.97132,16362.693800384,9715.257601932186,11292.67251573885,14197.334128789294,16574.92572336,0.1572,0.0,0.0,0.0,157200.0,False
high_vector|low_vector|high_vector|high_vector,8738.22880256,16686.6306,0.4072,0.22,1.0,0.24000000000000002,16666.3506,16668.663493440003,16666.3506,16666.813178688,16644.105,16656.081966144,11327.3156,16436.517176960002,11355.083628607481,12530.085328063502,14743.624947068218,16650.093483072003,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|low_vector|high_vector|targeted_vector,4166.168880512001,16613.66744,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16574.81144,16579.242889088,16574.81144,16575.697729817603,16557.302,16566.990129228798,265.37744000000004,15910.061586176003,7344.473319000777,9143.739102412823,12825.631663643853,16562.1460646144,0.0,0.0,0.0,0.0,0.0,True
high_vector|low_vector|targeted_vector|low_vector,4094.535156288001,16539.97212,0.24000000000000002,0.05280000000000001,0.24361152000000003,0.24000000000000002,16453.59612,16472.336031167997,16453.59612,16457.344102233597,16441.971,16450.4469270912,212.11512,15861.971919252483,7369.960029141538,9219.359896089538,12881.011408790459,16446.208963545603,0.0,0.0,0.0,0.0,0.0,True
high_vector|low_vector|targeted_vector|standard_vector,4109.323173632,16561.47266,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16496.69666,16506.814542368003,16496.69666,16498.7202364736,16482.9905,16491.2391407168,220.60916,15836.592126302718,7276.926021500023,9060.416669186245,12705.396608645471,16487.114820358398,0.0,0.0,0.0,0.0,0.0,True
high_vector|low_vector|targeted_vector|high_vector,4166.168880512001,16613.66744,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16574.81144,16579.242889088,16574.81144,16575.697729817603,16557.302,16566.990129228798,265.37744000000004,15910.061586176003,7344.473319000777,9143.739102412823,12825.631663643853,16562.1460646144,0.0,0.0,0.0,0.0,0.0,True
high_vector|low_vector|targeted_vector|targeted_vector,4100.935474624001,16540.70428,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16483.27228,16490.458672576002,16483.27228,16484.709558515202,16470.499,16477.9619310976,205.67128000000002,15823.688487255042,7266.865728141083,9049.553763024953,12692.783064922574,16474.2304655488,0.0,0.0,0.0,0.0,0.0,True
high_vector|standard_vector|low_vector|low_vector,4103.067208960001,16560.7405,0.24000000000000002,0.05280000000000001,0.24361152000000003,0.24000000000000002,16467.0205,16491.717262624003,16467.0205,16471.959852524797,16454.4625,16464.070585504,227.05300000000005,15875.0141378176,7394.837742440664,9269.243590662307,12969.664605604388,16459.266542752,0.0,0.0,0.0,0.0,0.0,True
high_vector|standard_vector|low_vector|standard_vector,4117.71087264,16582.24104,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16510.12104,16523.170412160005,16510.12104,16512.730914432002,16495.482,16504.516350336,235.54704000000004,15849.495765350399,7286.986314858964,9071.279575347537,12718.010152368364,16499.999175168,0.0,0.0,0.0,0.0,0.0,True
high_vector|standard_vector|low_vector|high_vector,6013.6693328,16634.435820000002,0.4072,0.22,0.4072,0.24000000000000002,16588.23582,16593.504837600005,16588.23582,16589.289623520002,16569.7935,16580.05794672,11272.97132,16362.693800384,9715.257601932186,11292.67251573885,14197.334128789294,16574.92572336,0.1572,0.0,0.0,0.0,157200.0,False
high_vector|standard_vector|low_vector|targeted_vector,4109.323173632,16561.47266,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16496.69666,16506.814542368003,16496.69666,16498.7202364736,16482.9905,16491.2391407168,220.60916000000003,15836.592126302718,7276.926021500023,9060.416669186245,12705.396608645471,16487.114820358398,0.0,0.0,0.0,0.0,0.0,True
high_vector|standard_vector|standard_vector|low_vector,4117.71087264,16582.24104,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16510.12104,16523.170412160005,16510.12104,16512.730914432002,16495.482,16504.516350336,235.54704000000004,15849.495765350399,7286.986314858964,9071.279575347537,12718.010152368364,16499.999175168,0.0,0.0,0.0,0.0,0.0,True
high_vector|standard_vector|standard_vector|standard_vector,4148.999608640001,16603.74158,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16553.22158,16558.983284960002,16553.22158,16554.373920992,16536.5015,16545.905872736,248.72108000000003,15889.481848255997,7326.480117410069,9125.241725931493,12806.157299546363,16541.203686367997,0.0,0.0,0.0,0.0,0.0,True
high_vector|standard_vector|standard_vector|high_vector,8712.759078400002,16655.93636,0.4072,0.22,1.0,0.24000000000000002,16631.33636,16634.141940800004,16631.33636,16631.89747616,16610.813,16621.929892160002,11303.06536,16403.305224832002,11327.337548018451,12501.09218457457,14712.071251245321,16616.371446080004,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|standard_vector|standard_vector|targeted_vector,4140.6991563520005,16582.9732,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16539.7972,16544.721336448005,16539.7972,16540.7820272896,16524.01,16532.8380552448,241.12720000000002,15876.849634048,7316.727238411751,9114.745958923897,12794.07796782096,16528.424027622397,0.0,0.0,0.0,0.0,0.0,True
high_vector|standard_vector|high_vector|low_vector,6013.6693328,16634.435820000002,0.4072,0.22,0.4072,0.24000000000000002,16588.23582,16593.504837600005,16588.23582,16589.289623520002,16569.7935,16580.05794672,11272.97132,16362.693800384,9715.257601932186,11292.67251573885,14197.334128789294,16574.92572336,0.1572,0.0,0.0,0.0,157200.0,False
high_vector|standard_vector|high_vector|standard_vector,8712.759078400002,16655.93636,0.4072,0.22,1.0,0.24000000000000002,16631.33636,16634.141940800004,16631.33636,16631.89747616,16610.813,16621.929892160002,11303.06536,16403.305224832002,11327.337548018451,12501.09218457457,14712.071251245321,16616.371446080004,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|standard_vector|high_vector|high_vector,8769.7248208,16709.45114,0.4072,0.22,1.0,0.24000000000000002,16709.45114,16709.45114,16709.45114,16709.45114,16685.1245,16697.96896592,11357.40964,16477.153691968,11404.726984079358,12601.408113642452,14838.385604282308,16691.546732960003,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|standard_vector|high_vector|targeted_vector,8704.458626112,16635.16798,0.4072,0.22,1.0,0.24000000000000002,16617.91198,16619.879992288003,16617.91198,16618.3055824576,16598.3215,16608.8620746688,11295.47148,16390.673010624,11317.58466902013,12490.596417566978,14699.99191951992,16603.5917873344,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|standard_vector|targeted_vector|low_vector,4109.323173632,16561.47266,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16496.69666,16506.814542368003,16496.69666,16498.7202364736,16482.9905,16491.2391407168,220.60916000000003,15836.592126302718,7276.926021500023,9060.416669186245,12705.396608645471,16487.114820358398,0.0,0.0,0.0,0.0,0.0,True
high_vector|standard_vector|targeted_vector|standard_vector,4140.6991563520005,16582.9732,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16539.7972,16544.721336448005,16539.7972,16540.7820272896,16524.01,16532.8380552448,241.12720000000002,15876.849634048,7316.727238411751,9114.745958923897,12794.07796782096,16528.424027622397,0.0,0.0,0.0,0.0,0.0,True
high_vector|standard_vector|targeted_vector|high_vector,8704.458626112,16635.16798,0.4072,0.22,1.0,0.24000000000000002,16617.91198,16619.879992288003,16617.91198,16618.3055824576,16598.3215,16608.8620746688,11295.47148,16390.673010624,11317.58466902013,12490.596417566978,14699.99191951992,16603.5917873344,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|standard_vector|targeted_vector|targeted_vector,4132.398704063999,16562.20482,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16526.37282,16530.459387936004,16526.37282,16527.1901335872,16511.5185,16519.7702377536,233.53332000000003,15864.217419839999,7306.9743594134325,9104.250191916302,12781.998636095555,16515.6443688768,0.0,0.0,0.0,0.0,0.0,True
high_vector|high_vector|low_vector|low_vector,4143.1292752,16612.935279999998,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16545.13528,16556.4602464,16545.13528,16547.40027328,16528.774,16538.545252480002,255.47728000000006,15882.548055808002,7314.545080175326,9100.036337564485,12749.191207243552,16533.659626239998,0.0,0.0,0.0,0.0,0.0,True
high_vector|high_vector|low_vector|standard_vector,6013.6693328,16634.435820000002,0.4072,0.22,0.4072,0.24000000000000002,16588.23582,16593.504837600005,16588.23582,16589.289623520002,16569.7935,16580.05794672,11272.97132,16362.693800384,9715.257601932186,11292.67251573885,14197.334128789294,16574.92572336,0.1572,0.0,0.0,0.0,157200.0,False
high_vector|high_vector|low_vector|high_vector,8738.22880256,16686.6306,0.4072,0.22,1.0,0.24000000000000002,16666.3506,16668.663493440003,16666.3506,16666.813178688,16644.105,16656.081966144,11327.3156,16436.517176960002,11355.083628607481,12530.085328063502,14743.624947068218,16650.093483072003,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|high_vector|low_vector|targeted_vector,4166.168880512001,16613.66744,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16574.81144,16579.242889088,16574.81144,16575.697729817603,16557.302,16566.990129228798,265.37744000000004,15910.061586176003,7344.473319000777,9143.739102412823,12825.631663643853,16562.1460646144,0.0,0.0,0.0,0.0,0.0,True
high_vector|high_vector|standard_vector|low_vector,6013.6693328,16634.435820000002,0.4072,0.22,0.4072,0.24000000000000002,16588.23582,16593.504837600005,16588.23582,16589.289623520002,16569.7935,16580.05794672,11272.97132,16362.693800384,9715.257601932186,11292.67251573885,14197.334128789294,16574.92572336,0.1572,0.0,0.0,0.0,157200.0,False
high_vector|high_vector|standard_vector|standard_vector,8712.759078400002,16655.93636,0.4072,0.22,1.0,0.24000000000000002,16631.33636,16634.141940800004,16631.33636,16631.89747616,16610.813,16621.929892160002,11303.06536,16403.305224832002,11327.337548018451,12501.09218457457,14712.071251245321,16616.371446080004,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|high_vector|standard_vector|high_vector,8769.7248208,16709.45114,0.4072,0.22,1.0,0.24000000000000002,16709.45114,16709.45114,16709.45114,16709.45114,16685.1245,16697.96896592,11357.40964,16477.153691968,11404.726984079358,12601.408113642452,14838.385604282308,16691.546732960003,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|high_vector|standard_vector|targeted_vector,8704.458626112,16635.16798,0.4072,0.22,1.0,0.24000000000000002,16617.91198,16619.879992288003,16617.91198,16618.3055824576,16598.3215,16608.8620746688,11295.47148,16390.673010624,11317.58466902013,12490.596417566978,14699.99191951992,16603.5917873344,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|high_vector|high_vector|low_vector,8738.22880256,16686.6306,0.4072,0.22,1.0,0.24000000000000002,16666.3506,16668.663493440003,16666.3506,16666.813178688,16644.105,16656.081966144,11327.3156,16436.517176960002,11355.083628607481,12530.085328063502,14743.624947068218,16650.093483072003,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|high_vector|high_vector|standard_vector,8769.7248208,16709.45114,0.4072,0.22,1.0,0.24000000000000002,16709.45114,16709.45114,16709.45114,16709.45114,16685.1245,16697.96896592,11357.40964,16477.153691968,11404.726984079358,12601.408113642452,14838.385604282308,16691.546732960003,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|high_vector|high_vector|high_vector,8826.8074624,16787.56592,0.4072,0.22,1.0,0.24000000000000002,16787.56592,16787.56592,16787.56592,16787.56592,16759.436,16774.288597760005,11411.75392,16551.469755904003,11467.079181625157,12666.627360958806,14909.555754051828,16766.862298880005,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|high_vector|high_vector|targeted_vector,8761.459267200002,16696.02676,0.4072,0.22,1.0,0.24000000000000002,16696.02676,16696.02676,16696.02676,16696.026759999997,16672.633,16684.984905280005,11349.81576,16464.661072512004,11395.168897888883,12591.146788829003,14826.664624150158,16678.808952640004,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|high_vector|targeted_vector|low_vector,4166.168880512001,16613.66744,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16574.81144,16579.242889088,16574.81144,16575.697729817603,16557.302,16566.990129228798,265.37744000000004,15910.061586176003,7344.473319000777,9143.739102412823,12825.631663643853,16562.1460646144,0.0,0.0,0.0,0.0,0.0,True
high_vector|high_vector|targeted_vector|standard_vector,8704.458626112,16635.16798,0.4072,0.22,1.0,0.24000000000000002,16617.91198,16619.879992288003,16617.91198,16618.3055824576,16598.3215,16608.8620746688,11295.47148,16390.673010624,11317.58466902013,12490.596417566978,14699.99191951992,16603.5917873344,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|high_vector|targeted_vector|high_vector,8761.459267200002,16696.02676,0.4072,0.22,1.0,0.24000000000000002,16696.02676,16696.02676,16696.02676,16696.026759999997,16672.633,16684.984905280005,11349.81576,16464.661072512004,11395.168897888883,12591.146788829003,14826.664624150158,16678.808952640004,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|high_vector|targeted_vector|targeted_vector,6028.558173824001,16614.3996,0.4072,0.22,0.4072,0.24000000000000002,16604.4876,16605.618043776,16604.4876,16604.7136887552,16585.83,16595.7942571776,11287.8776,16378.040796416,9729.621082271584,11306.943091446576,14211.199038675757,16590.812128588805,0.1572,0.0,0.0,0.0,157200.0,False
high_vector|targeted_vector|low_vector|low_vector,4094.535156288001,16539.97212,0.24000000000000002,0.05280000000000001,0.24361152000000003,0.24000000000000002,16453.59612,16472.336031167997,16453.59612,16457.344102233597,16441.971,16450.4469270912,212.11512000000002,15861.971919252483,7369.960029141538,9219.359896089538,12881.011408790459,16446.208963545603,0.0,0.0,0.0,0.0,0.0,True
high_vector|targeted_vector|low_vector|standard_vector,4109.323173632,16561.47266,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16496.69666,16506.814542368003,16496.69666,16498.7202364736,16482.9905,16491.2391407168,220.60916000000003,15836.592126302718,7276.926021500023,9060.416669186245,12705.396608645471,16487.114820358398,0.0,0.0,0.0,0.0,0.0,True
high_vector|targeted_vector|low_vector|high_vector,4166.168880512001,16613.66744,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16574.81144,16579.242889088,16574.81144,16575.697729817603,16557.302,16566.990129228798,265.37744000000004,15910.061586176003,7344.473319000777,9143.739102412823,12825.631663643853,16562.1460646144,0.0,0.0,0.0,0.0,0.0,True
high_vector|targeted_vector|low_vector|targeted_vector,4100.935474624001,16540.70428,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16483.27228,16490.458672576002,16483.27228,16484.709558515202,16470.499,16477.9619310976,205.67128000000002,15823.688487255042,7266.865728141083,9049.553763024953,12692.783064922574,16474.2304655488,0.0,0.0,0.0,0.0,0.0,True
high_vector|targeted_vector|standard_vector|low_vector,4109.323173632,16561.47266,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16496.69666,16506.814542368003,16496.69666,16498.7202364736,16482.9905,16491.2391407168,220.60916000000003,15836.592126302718,7276.926021500023,9060.416669186245,12705.396608645471,16487.114820358398,0.0,0.0,0.0,0.0,0.0,True
high_vector|targeted_vector|standard_vector|standard_vector,4140.6991563520005,16582.9732,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16539.7972,16544.721336448005,16539.7972,16540.7820272896,16524.01,16532.8380552448,241.12720000000002,15876.849634048,7316.727238411751,9114.745958923897,12794.07796782096,16528.424027622397,0.0,0.0,0.0,0.0,0.0,True
high_vector|targeted_vector|standard_vector|high_vector,8704.458626112,16635.16798,0.4072,0.22,1.0,0.24000000000000002,16617.91198,16619.879992288003,16617.91198,16618.3055824576,16598.3215,16608.8620746688,11295.47148,16390.673010624,11317.58466902013,12490.596417566978,14699.99191951992,16603.5917873344,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|targeted_vector|standard_vector|targeted_vector,4132.398704063999,16562.20482,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16526.37282,16530.459387936004,16526.37282,16527.1901335872,16511.5185,16519.7702377536,233.53332000000003,15864.217419839999,7306.9743594134325,9104.250191916302,12781.998636095555,16515.6443688768,0.0,0.0,0.0,0.0,0.0,True
high_vector|targeted_vector|high_vector|low_vector,4166.168880512001,16613.66744,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16574.81144,16579.242889088,16574.81144,16575.697729817603,16557.302,16566.990129228798,265.37744000000004,15910.061586176003,7344.473319000777,9143.739102412823,12825.631663643853,16562.1460646144,0.0,0.0,0.0,0.0,0.0,True
high_vector|targeted_vector|high_vector|standard_vector,8704.458626112,16635.16798,0.4072,0.22,1.0,0.24000000000000002,16617.91198,16619.879992288003,16617.91198,16618.3055824576,16598.3215,16608.8620746688,11295.47148,16390.673010624,11317.58466902013,12490.596417566978,14699.99191951992,16603.5917873344,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|targeted_vector|high_vector|high_vector,8761.459267200002,16696.02676,0.4072,0.22,1.0,0.24000000000000002,16696.02676,16696.02676,16696.02676,16696.026759999997,16672.633,16684.984905280005,11349.81576,16464.661072512004,11395.168897888883,12591.146788829003,14826.664624150158,16678.808952640004,0.1572,0.55,0.0,0.0,707200.0,False
high_vector|targeted_vector|high_vector|targeted_vector,6028.558173824001,16614.3996,0.4072,0.22,0.4072,0.24000000000000002,16604.4876,16605.618043776,16604.4876,16604.7136887552,16585.83,16595.7942571776,11287.8776,16378.040796416,9729.621082271584,11306.943091446576,14211.199038675757,16590.812128588805,0.1572,0.0,0.0,0.0,157200.0,False
high_vector|targeted_vector|targeted_vector|low_vector,4100.935474624001,16540.70428,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16483.27228,16490.458672576002,16483.27228,16484.709558515202,16470.499,16477.9619310976,205.67128000000002,15823.688487255042,7266.865728141083,9049.553763024953,12692.783064922574,16474.2304655488,0.0,0.0,0.0,0.0,0.0,True
high_vector|targeted_vector|targeted_vector|standard_vector,4132.398704063999,16562.20482,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16526.37282,16530.459387936004,16526.37282,16527.1901335872,16511.5185,16519.7702377536,233.53332000000003,15864.217419839999,7306.9743594134325,9104.250191916302,12781.998636095555,16515.6443688768,0.0,0.0,0.0,0.0,0.0,True
high_vector|targeted_vector|targeted_vector|high_vector,6028.558173824001,16614.3996,0.4072,0.22,0.4072,0.24000000000000002,16604.4876,16605.618043776,16604.4876,16604.7136887552,16585.83,16595.7942571776,11287.8776,16378.040796416,9729.621082271584,11306.943091446576,14211.199038675757,16590.812128588805,0.1572,0.0,0.0,0.0,157200.0,False
high_vector|targeted_vector|targeted_vector|targeted_vector,4124.098251776,16541.436439999998,0.24000000000000002,0.05280000000000001,0.24000000000000002,0.24000000000000002,16512.94844,16516.197439424002,16512.94844,16513.5982398848,16499.027,16506.702420262398,225.93944000000002,15851.585205631998,7297.2214804151145,9093.7544249087,12769.919304370156,16502.864710131198,0.0,0.0,0.0,0.0,0.0,True
targeted_vector|low_vector|low_vector|low_vector,180.16615244800005,4766.2768,0.0,0.0,0.016632,0.0,4675.1968,4715.74998784,140.68480000000002,1671.1843145728,132.38080000000002,903.2697461248,126.64,437.4951135846401,506.5341658063004,727.0805022322116,1435.261305813998,515.2088919808,0.0,0.0,0.0,0.0,0.0,True
targeted_vector|low_vector|low_vector|standard_vector,155.95379500800001,4787.777340000001,0.0,0.0,0.004752,0.0,209.3715,2373.9909470208,175.48134000000002,619.8388218896639,167.6595,395.27315573548805,167.6595,258.70496229419524,304.06984352317363,405.2297484803139,753.9622766501831,281.46632786774404,0.0,0.0,0.0,0.0,0.0,True
