seq,mean,cvar05,cvar25,distorted_ordered,prob_catastrophic,prob_degraded,feasible,losses_json,probs_json
move|check_r1|sample_r2,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[305.0, 0.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
move|check_r1|move,195.0,195.0,195.0,195.00000000000003,0.0,1.0,False,"[195.0, 195.0, 195.0, 195.0]","[0.25, 0.25, 0.25, 0.25]"
move|check_r2|check_r1,200.0,200.0,200.0,200.0,0.0,1.0,False,"[200.0, 200.0, 200.0, 200.0]","[0.25, 0.25, 0.25, 0.25]"
move|check_r2|check_r2,200.0,200.0,200.0,200.0,0.0,1.0,False,"[200.0, 200.0, 200.0, 200.0]","[0.25, 0.25, 0.25, 0.25]"
move|check_r2|sample_r1,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[0.0, 305.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
move|check_r2|sample_r2,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[305.0, 0.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
move|check_r2|move,195.0,195.0,195.0,195.00000000000003,0.0,1.0,False,"[195.0, 195.0, 195.0, 195.0]","[0.25, 0.25, 0.25, 0.25]"
move|sample_r1|check_r1,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[0.0, 305.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
move|sample_r1|check_r2,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[0.0, 305.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
move|sample_r1|sample_r1,505.0,1010.0,1010.0,320.1496703390303,0.5,0.5,False,"[0.0, 1010.0, 0.0, 1010.0]","[0.25, 0.25, 0.25, 0.25]"
move|sample_r1|sample_r2,277.5,1010.0,1010.0,167.16290993516134,0.25,0.25,False,"[50.0, 50.0, 0.0, 1010.0]","[0.25, 0.25, 0.25, 0.25]"
move|sample_r1|move,150.0,300.0,300.0,95.09396148684068,0.0,0.5,False,"[0.0, 300.0, 0.0, 300.0]","[0.25, 0.25, 0.25, 0.25]"
move|sample_r2|check_r1,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[305.0, 0.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
move|sample_r2|check_r2,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[305.0, 0.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
move|sample_r2|sample_r1,277.5,1010.0,1010.0,167.16290993516134,0.25,0.25,False,"[50.0, 50.0, 0.0, 1010.0]","[0.25, 0.25, 0.25, 0.25]"
move|sample_r2|sample_r2,505.0,1010.0,1010.0,320.1496703390303,0.5,0.5,False,"[1010.0, 0.0, 0.0, 1010.0]","[0.25, 0.25, 0.25, 0.25]"
move|sample_r2|move,150.0,300.0,300.0,95.09396148684068,0.0,0.5,False,"[300.0, 0.0, 0.0, 300.0]","[0.25, 0.25, 0.25, 0.25]"
move|move|check_r1,195.0,195.0,195.0,195.00000000000003,0.0,1.0,False,"[195.0, 195.0, 195.0, 195.0]","[0.25, 0.25, 0.25, 0.25]"
move|move|check_r2,195.0,195.0,195.0,195.00000000000003,0.0,1.0,False,"[195.0, 195.0, 195.0, 195.0]","[0.25, 0.25, 0.25, 0.25]"
move|move|sample_r1,150.0,300.0,300.0,95.09396148684068,0.0,0.5,False,"[0.0, 300.0, 0.0, 300.0]","[0.25, 0.25, 0.25, 0.25]"
move|move|sample_r2,150.0,300.0,300.0,95.09396148684068,0.0,0.5,False,"[300.0, 0.0, 0.0, 300.0]","[0.25, 0.25, 0.25, 0.25]"
move|move|move,190.0,190.0,190.0,190.0,0.0,1.0,False,"[190.0, 190.0, 190.0, 190.0]","[0.25, 0.25, 0.25, 0.25]"
