sequence,mean,worst,var01,cvar01,var05,cvar05,var10,cvar10,var25,cvar25,wowa_mild,wowa_balanced,wowa_severe,robust20,prob_catastrophic,prob_degraded,prob_shortage,viol_catastrophic,viol_degraded,viol_shortage,violation_score,feasible
reboot_A|noop|reboot_C|reboot_D|reboot_B|reboot_D,235.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,305.0,355.0,259.39730433130785,293.527299051611,336.3759689922481,367.5,0.125,0.5,0.5,0.05,0.2,0.2,380000.0,False
reboot_A|noop|reboot_C|reboot_D|reboot_C|noop,235.25,434.0,434.0,434.0,434.0,434.00000000000006,434.0,434.00000000000006,434.0,434.0,274.23388386673,330.4374610080038,393.8763109895121,434.00000000000006,0.375,0.5,0.625,0.3,0.2,0.325,967500.0,False
reboot_A|noop|reboot_C|reboot_D|reboot_C|reboot_A,217.5,405.0,405.0,405.0,405.0,405.0,405.0,405.0,355.0,380.0,251.3955596364504,300.00133034072724,354.7737118103056,386.25,0.125,0.5,0.5,0.05,0.2,0.2,380000.0,False
reboot_A|noop|reboot_C|reboot_D|reboot_C|reboot_B,208.75,405.0,405.0,405.0,405.0,405.0,405.0,405.0,355.0,380.0,241.79634748292062,290.68987132061676,349.78625170998635,386.25,0.125,0.375,0.25,0.05,0.07500000000000001,0.0,152500.0,False
reboot_A|noop|reboot_C|reboot_D|reboot_C|reboot_C,241.25,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,280.23388386673,336.4374610080038,399.87631098951215,440.0,0.375,0.5,0.625,0.3,0.2,0.325,967500.0,False
reboot_A|noop|reboot_C|reboot_D|reboot_C|reboot_D,208.75,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,243.480002485741,295.4562582108247,358.2552439580484,405.0,0.125,0.375,0.25,0.05,0.07500000000000001,0.0,152500.0,False
reboot_A|noop|reboot_C|reboot_D|reboot_D|noop,276.5,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.0,309.37535218697656,357.40163250380795,418.3222754217967,469.00000000000006,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_C|reboot_D|reboot_D|reboot_A,256.25,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,286.23956015828327,330.9818411534082,389.6494528043776,440.0,0.375,0.375,0.375,0.3,0.07500000000000001,0.07500000000000001,705000.0,False
reboot_A|noop|reboot_C|reboot_D|reboot_D|reboot_B,265.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,295.33206441619507,338.96893951765077,393.16461468308256,440.0,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_C|reboot_D|reboot_D|reboot_C,260.625,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,291.0391662350481,335.6375706634634,392.1431828545372,440.0,0.375,0.5,0.375,0.3,0.2,0.07500000000000001,792500.0,False
reboot_A|noop|reboot_C|reboot_D|reboot_D|reboot_D,282.5,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,315.3753521869765,363.401632503808,424.32227542179663,475.0,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|noop|noop|noop,379.5,597.0,597.0,597.0,597.0,597.0,597.0,597.0,562.0,579.5,419.7369259772112,478.7526653463383,547.2707478340174,583.875,0.5,0.875,1.0,0.425,0.575,0.7,1742500.0,False
reboot_A|noop|reboot_D|noop|noop|reboot_A,359.25,568.0,568.0,568.0,568.0,568.0,568.0,568.0,533.0,550.5,396.601133948518,452.3328739959386,518.5979252165982,554.875,0.5,0.875,0.75,0.425,0.575,0.45,1567500.0,False
reboot_A|noop|reboot_D|noop|noop|reboot_B,359.25,568.0,568.0,568.0,568.0,568.0,568.0,568.0,533.0,550.5,398.7475830390914,455.24782174335246,519.6153670770633,554.875,0.5,0.875,0.75,0.425,0.575,0.45,1567500.0,False
reboot_A|noop|reboot_D|noop|noop|reboot_C,359.25,568.0,568.0,568.0,568.0,568.0,568.0,568.0,533.0,550.5,396.601133948518,452.3328739959386,518.5979252165982,554.875,0.5,0.875,0.75,0.425,0.575,0.45,1567500.0,False
reboot_A|noop|reboot_D|noop|noop|reboot_D,359.25,568.0,568.0,568.0,568.0,568.0,568.0,568.0,533.0,550.5,398.7475830390914,455.24782174335246,519.6153670770633,554.875,0.5,0.875,0.75,0.425,0.575,0.45,1567500.0,False
reboot_A|noop|reboot_D|noop|reboot_A|noop,324.25,533.0,533.0,533.0,533.0,533.0,533.0,533.0,498.0,515.5,357.5250711587062,408.8404332002605,474.2813497492021,519.875,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|noop|reboot_A|reboot_A,330.25,539.0,539.0,539.0,539.0,539.0,539.0,539.0,504.0,521.5,363.5250711587063,414.84043320026046,480.28134974920204,525.875,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|noop|reboot_A|reboot_B,302.125,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,333.0250652982294,380.5591309060938,443.452234382125,490.87500000000006,0.5,0.75,0.375,0.425,0.45,0.07500000000000001,1217500.0,False
reboot_A|noop|reboot_D|noop|reboot_A|reboot_C,302.125,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,333.67259144087416,381.9159065968639,444.36080711354316,490.87500000000006,0.5,0.625,0.625,0.425,0.325,0.325,1305000.0,False
reboot_A|noop|reboot_D|noop|reboot_A|reboot_D,308.375,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,340.53607248503795,389.30215287512146,450.8393752849978,490.87500000000006,0.5,0.75,0.5,0.425,0.45,0.2,1305000.0,False
reboot_A|noop|reboot_D|noop|reboot_B|noop,315.5,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,463.0,480.5,354.0095067883549,406.4417781582237,460.1198130414957,484.875,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|noop|reboot_B|reboot_A,293.375,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,327.9381911377183,376.4131094280035,428.97150022799826,455.87500000000006,0.5,0.75,0.375,0.425,0.45,0.07500000000000001,1217500.0,False
reboot_A|noop|reboot_D|noop|reboot_B|reboot_B,321.5,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,360.00950678835494,412.44177815822366,466.1198130414957,490.87500000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|noop|reboot_B|reboot_C,293.375,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,327.9381911377183,376.4131094280035,428.97150022799826,455.87500000000006,0.5,0.75,0.375,0.425,0.45,0.07500000000000001,1217500.0,False
reboot_A|noop|reboot_D|noop|reboot_B|reboot_D,304.0,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.0,342.3235424134057,393.31813611942,443.6802325581396,469.00000000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|noop|reboot_C|noop,324.25,533.0,533.0,533.0,533.0,533.0,533.0,533.0,463.0,498.0,357.10380569395414,407.2483217541748,469.87243502051996,506.75,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|noop|reboot_C|reboot_A,302.125,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,434.0,469.0,333.251325976122,380.3237951507782,439.95189238486097,477.75000000000006,0.5,0.625,0.625,0.425,0.325,0.325,1305000.0,False
reboot_A|noop|reboot_D|noop|reboot_C|reboot_B,302.125,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,434.0,469.0,332.60379983347724,378.9670194600081,439.04331965344284,477.75000000000006,0.5,0.75,0.375,0.425,0.45,0.07500000000000001,1217500.0,False
reboot_A|noop|reboot_D|noop|reboot_C|reboot_C,330.25,539.0,539.0,539.0,539.0,539.0,539.0,539.0,469.0,504.0,363.1038056939541,413.2483217541748,475.8724350205198,512.75,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|noop|reboot_C|reboot_D,308.375,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,434.0,469.0,340.1148070202858,387.71004142903575,446.4304605563156,477.75000000000006,0.5,0.75,0.5,0.425,0.45,0.2,1305000.0,False
reboot_A|noop|reboot_D|noop|reboot_D|noop,294.25,533.0,533.0,533.0,533.0,533.0,533.0,533.0,498.0,515.5,344.28043432884795,413.20502918784194,484.3850889192887,519.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|noop|reboot_D|reboot_A,278.375,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,324.180179714987,387.9630545911569,455.7761057911537,490.87500000000006,0.375,0.625,0.375,0.3,0.325,0.07500000000000001,880000.0,False
reboot_A|noop|reboot_D|noop|reboot_D|reboot_B,282.75,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,329.5549250921656,393.78636541257265,458.968080255358,490.87500000000006,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|noop|reboot_D|reboot_C,278.375,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,324.180179714987,387.9630545911569,455.7761057911537,490.87500000000006,0.375,0.625,0.375,0.3,0.325,0.07500000000000001,880000.0,False
reboot_A|noop|reboot_D|noop|reboot_D|reboot_D,300.25,539.0,539.0,539.0,539.0,539.0,539.0,539.0,504.0,521.5,350.2804343288479,419.20502918784183,490.38508891928865,525.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|reboot_A|noop|noop,311.75,533.0,533.0,533.0,533.0,533.0,533.0,533.0,498.0,515.5,348.26746971147304,401.297391937033,467.16381668946656,519.875,0.5,0.75,1.0,0.425,0.45,0.7,1655000.0,False
reboot_A|noop|reboot_D|reboot_A|noop|reboot_A,276.5,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,313.5895252949923,367.16452294439125,435.50250797993624,490.87500000000006,0.375,0.5,0.625,0.3,0.2,0.325,967500.0,False
reboot_A|noop|reboot_D|reboot_A|noop|reboot_B,287.125,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.0,319.0606028531151,365.4550665569152,422.14808481532157,469.00000000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|reboot_A|noop|reboot_C,282.75,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,434.0,469.0,317.88139739710186,367.9165339668152,429.60533515731885,477.75000000000006,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_A|noop|reboot_D|reboot_A|noop|reboot_D,287.125,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,320.33207160601495,370.22187107657794,435.99726402188793,490.87500000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_A|noop,276.5,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,469.0,486.5,313.5895252949923,367.16452294439125,435.50250797993624,490.87500000000006,0.375,0.5,0.625,0.3,0.2,0.325,967500.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_A|reboot_A,282.5,510.0,510.0,510.00000000000006,510.0,510.0,510.0,510.0,475.0,492.5,319.58952529499237,373.16452294439136,441.50250797993624,496.875,0.375,0.5,0.625,0.3,0.2,0.325,967500.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_A|reboot_B,256.25,475.0,475.0,475.0,475.0,475.0,475.0,475.0,440.0,457.5,290.78238429510697,341.4119209147691,407.22868217054264,461.875,0.375,0.5,0.375,0.3,0.2,0.07500000000000001,792500.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_A|reboot_C,265.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,440.0,457.5,299.61168023192545,348.94102793941477,410.7273141814866,461.875,0.375,0.5,0.625,0.3,0.2,0.325,967500.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_A|reboot_D,260.625,475.0,475.0,475.0,475.0,475.0,475.0,475.0,440.0,457.5,294.7466314474461,344.076100448179,407.8511171910625,461.875,0.375,0.5,0.375,0.3,0.2,0.07500000000000001,792500.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_B|noop,239.625,434.0,434.0,434.0,434.0,434.00000000000006,434.0,434.00000000000006,334.0,384.0,266.83880237617416,307.84034764820774,360.15595075239406,396.50000000000006,0.5,0.625,0.625,0.425,0.325,0.325,1305000.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_B|reboot_A,208.75,405.0,405.0,405.0,405.0,405.0,405.0,405.0,340.0,372.5,237.26468915479796,280.25212416861075,337.37631098951215,380.625,0.125,0.25,0.25,0.05,0.0,0.0,100000.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_B|reboot_B,245.625,440.0,440.0,440.0,440.0,440.0,440.0,440.0,340.0,390.0,272.8388023761741,313.8403476482077,366.15595075239395,402.5,0.5,0.625,0.625,0.425,0.325,0.325,1305000.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_B|reboot_C,208.75,355.0,355.0,355.0,355.0,355.0,355.0,355.0,305.0,330.0,231.62623644821454,265.3898201909648,307.1745326037392,336.25,0.125,0.25,0.25,0.05,0.0,0.0,100000.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_B|reboot_D,221.875,405.0,405.0,405.0,405.0,405.0,405.0,405.0,340.0,372.5,248.5690852109977,288.8648416208072,341.2779297765618,380.625,0.125,0.375,0.5,0.05,0.07500000000000001,0.2,292500.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_C|noop,252.75,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,299.0,384.0,282.14296543535795,323.10248744431726,373.96409028727777,405.25000000000006,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_C|reboot_A,235.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,305.0,372.5,263.8008614279504,303.9377870375072,354.8757409940721,389.375,0.125,0.375,0.5,0.05,0.07500000000000001,0.2,292500.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_C|reboot_B,226.25,390.0,390.0,390.0,390.0,390.0,390.0,390.0,270.0,330.0,249.65198789838547,282.23596240520834,321.68490652074786,345.0,0.125,0.5,0.25,0.05,0.2,0.0,240000.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_C|reboot_C,258.75,475.0,475.0,475.0,475.0,475.0,475.0,475.0,305.0,390.0,288.14296543535795,329.1024874443173,379.9640902872777,411.25,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_C|reboot_D,230.625,440.0,440.0,440.0,440.0,440.0,440.0,440.0,305.0,372.5,257.87121074892923,298.64985376608587,353.1526447788418,389.375,0.125,0.5,0.25,0.05,0.2,0.0,240000.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_D|noop,235.25,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,275.6223929660425,334.90746097076294,405.74646602827187,455.87500000000006,0.375,0.5,0.625,0.3,0.2,0.325,967500.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_D|reboot_A,208.75,440.0,440.0,440.0,440.0,440.0,440.0,440.0,405.0,422.5,244.8685115850535,299.92625817358385,370.12539899680814,426.875,0.125,0.25,0.25,0.05,0.0,0.0,100000.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_D|reboot_B,217.5,405.0,405.0,405.0,405.0,405.0,405.0,405.0,390.0,397.5,251.81682510120254,301.59344178681295,359.18262653898773,399.375,0.125,0.5,0.5,0.05,0.2,0.2,380000.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_D|reboot_C,208.75,440.0,440.0,440.0,440.0,440.0,440.0,440.0,355.0,397.5,243.69156447785105,296.4842319392438,363.12870497036033,408.125,0.125,0.375,0.25,0.05,0.07500000000000001,0.0,152500.0,False
reboot_A|noop|reboot_D|reboot_A|reboot_D|reboot_D,241.25,475.0,475.0,475.0,475.0,475.0,475.0,475.0,440.0,457.5,281.6223929660425,340.9074609707629,411.7464660282718,461.875,0.375,0.5,0.625,0.3,0.2,0.325,967500.0,False
reboot_A|noop|reboot_D|reboot_B|noop|noop,333.0,498.0,498.0,498.00000000000006,498.0,498.0,498.0,498.0,498.0,498.0,369.5976830238128,420.21477797376247,472.05095759233933,498.0,0.5,0.75,1.0,0.425,0.45,0.7,1655000.0,False
reboot_A|noop|reboot_D|reboot_B|noop|reboot_A,308.375,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.0,340.52196449845263,386.6889004559313,437.9477884176927,469.00000000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|reboot_B|noop|reboot_B,304.0,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,340.8553073418325,388.77048081900784,435.0220018239855,455.87500000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|reboot_B|noop|reboot_C,308.375,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,340.10069903370044,385.09678900984557,433.5388736890106,455.87500000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|reboot_B|noop|reboot_D,304.0,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.0,342.3235424134057,393.31813611942,443.6802325581396,469.00000000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_A|noop,267.75,434.0,434.0,434.0,434.0,434.00000000000006,434.0,434.00000000000006,419.0,426.5,293.2480921321621,332.49185431076194,384.13565891472877,428.37500000000006,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_A|reboot_A,273.75,440.0,440.0,440.0,440.0,440.0,440.0,440.0,425.0,432.5,299.2480921321621,338.49185431076194,390.1356589147287,434.375,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_A|reboot_B,241.25,405.0,405.0,405.0,405.0,405.0,405.0,405.0,340.0,372.5,267.3295769828686,303.86243246672444,348.17202462380305,380.625,0.125,0.5,0.25,0.05,0.2,0.0,240000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_A|reboot_C,241.25,390.0,390.0,390.0,390.0,390.0,390.0,390.0,355.0,372.5,261.14921892933637,293.3356364769659,338.61947104423166,376.875,0.125,0.25,0.5,0.05,0.0,0.2,240000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_A|reboot_D,241.25,405.0,405.0,405.0,405.0,405.0,405.0,405.0,390.0,397.5,269.63833131792103,310.7879903163844,360.7974236206111,399.375,0.125,0.5,0.25,0.05,0.2,0.0,240000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_B|noop,304.0,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,340.8553073418325,388.77048081900784,435.0220018239855,455.87500000000006,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_B|reboot_A,281.875,440.0,440.0,440.0,440.0,440.0,440.0,440.0,405.0,422.5,314.78399169119575,358.74181208878764,403.87368901048796,426.875,0.5,0.75,0.375,0.425,0.45,0.07500000000000001,1217500.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_B|reboot_B,310.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,440.0,457.5,346.85530734183243,394.7704808190079,441.0220018239855,461.875,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_B|reboot_C,281.875,440.0,440.0,440.0,440.0,440.0,440.0,440.0,405.0,422.5,314.78399169119575,358.74181208878764,403.87368901048796,426.875,0.5,0.75,0.375,0.425,0.45,0.07500000000000001,1217500.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_B|reboot_D,292.5,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,328.2802546426242,374.8854431332627,418.5225718194255,440.0,0.5,0.75,0.75,0.425,0.45,0.45,1480000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_C|noop,267.75,419.0,419.0,419.00000000000006,419.0,419.00000000000006,419.0,419.00000000000006,399.0,409.0,292.6587819527757,330.1667540623992,376.82831737346106,411.50000000000006,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_C|reboot_A,241.25,390.0,390.0,390.0,390.0,390.0,390.0,390.0,320.0,355.0,260.7279534645842,291.7435250308802,334.21055631554947,363.75,0.125,0.375,0.5,0.05,0.07500000000000001,0.2,292500.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_C|reboot_B,241.25,370.0,370.0,370.0,370.0,370.0,370.0,370.0,340.0,355.0,266.5162071839698,300.5600138153258,337.00011399908806,358.75,0.125,0.5,0.25,0.05,0.2,0.0,240000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_C|reboot_C,273.75,425.0,425.0,425.0,425.0,425.0,425.0,425.0,405.0,415.0,298.6587819527757,336.16675406239926,382.82831737346106,417.5,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_C|reboot_D,241.25,390.0,390.0,390.0,390.0,390.0,390.0,390.0,370.0,380.0,269.0490211385346,308.46289006802175,353.49008207934344,382.5,0.125,0.5,0.25,0.05,0.2,0.0,240000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_D|noop,265.25,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,308.8294158554834,368.36770163730336,427.55107159142733,455.87500000000006,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_D|reboot_A,243.125,440.0,440.0,440.0,440.0,440.0,440.0,440.0,405.0,422.5,281.2181540548139,334.38270507159064,391.5549475604196,426.875,0.125,0.625,0.25,0.05,0.325,0.0,327500.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_D|reboot_B,253.75,440.0,440.0,440.0,440.0,440.0,440.0,440.0,405.0,422.5,294.1039066188011,348.94903786203395,402.1340629274967,426.875,0.125,0.625,0.625,0.05,0.325,0.325,555000.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_D|reboot_C,243.125,440.0,440.0,440.0,440.0,440.0,440.0,440.0,370.0,405.0,280.79688859006177,332.7905936255049,387.1460328317374,413.75,0.125,0.625,0.25,0.05,0.325,0.0,327500.0,False
reboot_A|noop|reboot_D|reboot_B|reboot_D|reboot_D,271.25,475.0,475.0,475.0,475.0,475.0,475.0,475.0,440.0,457.5,314.8294158554834,374.3677016373033,433.5510715914272,461.875,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|reboot_C|noop|noop,311.75,533.0,533.0,533.0,533.0,533.0,533.0,533.0,463.0,498.0,346.2748944565611,397.9579140548939,462.435704514364,506.75,0.5,0.625,1.0,0.425,0.325,0.7,1567500.0,False
reboot_A|noop|reboot_D|reboot_C|noop|reboot_A,282.75,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,399.0,451.5,316.57104360809075,365.56302687378815,425.13657090743277,464.62500000000006,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_A|noop|reboot_D|reboot_C|noop|reboot_B,287.125,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,434.0,451.5,317.06802759820306,362.11558867477606,417.419972640219,455.87500000000006,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_A|noop|reboot_D|reboot_C|noop|reboot_C,276.5,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,434.0,469.0,311.3143646563623,362.0222693272322,426.88417692658464,477.75000000000006,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|reboot_C|noop|reboot_D,287.125,504.0,504.0,504.0,504.0,504.00000000000006,504.0,504.00000000000006,434.0,469.0,318.339496351103,366.8823931944388,431.2691518467853,477.75000000000006,0.5,0.625,0.75,0.425,0.325,0.45,1392500.0,False
reboot_A|noop|reboot_D|reboot_C|reboot_A|noop,252.75,469.0,469.0,469.00000000000006,469.0,469.00000000000006,469.0,469.00000000000006,334.0,401.5,282.62967360782454,324.9037968715836,378.7554719562244,418.37500000000006,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|reboot_C|reboot_A|reboot_A,258.75,475.0,475.0,475.0,475.0,475.0,475.0,475.0,340.0,407.5,288.62967360782454,330.90379687158355,384.75547195622437,424.375,0.375,0.625,0.625,0.3,0.325,0.325,1055000.0,False
reboot_A|noop|reboot_D|reboot_C|reboot_A|reboot_B,226.25,390.0,390.0,390.0,390.0,390.0,390.0,390.0,305.0,347.5,250.1386960708521,284.0372718324746,326.47628818969446,358.125,0.125,0.375,0.25,0.05,0.07500000000000001,0.0,152500.0,False
reboot_A|noop|reboot_D|reboot_C|reboot_A|reboot_C,235.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,275.0,357.5,261.8754289389236,299.77975543028475,347.7285681714547,378.125,0.125,0.5,0.5,0.05,0.2,0.2,380000.0,False
reboot_A|noop|reboot_D|reboot_C|reboot_A|reboot_D,230.625,440.0,440.0,440.0,440.0,440.0,440.0,440.0,305.0,372.5,257.87121074892923,298.64985376608587,353.1526447788418,389.375,0.125,0.5,0.25,0.05,0.2,0.0,240000.0,False
reboot_A|noop|reboot_D|reboot_C|reboot_B|noop,239.625,399.0,399.0,399.0,399.0,399.00000000000006,399.0,399.00000000000006,334.0,366.5,265.45029327686166,303.3703476854486,348.28579571363434,374.62500000000006,0.5,0.5,0.625,0.425,0.2,0.325,1217500.0,False
reboot_A|noop|reboot_D|reboot_C|reboot_B|reboot_A,208.75,320.0,320.0,320.0,320.0,320.0,320.0,320.0,305.0,312.5,228.66641755874224,259.17245379215234,294.9851801185591,314.375,0.125,0.375,0.25,0.05,0.07500000000000001,0.0,152500.0,False
reboot_A|noop|reboot_D|reboot_C|reboot_B|reboot_B,245.625,405.0,405.0,405.0,405.0,405.0,405.0,405.0,340.0,372.5,271.45029327686166,309.3703476854486,354.28579571363434,380.625,0.5,0.5,0.625,0.425,0.2,0.325,1217500.0,False
reboot_A|noop|reboot_D|reboot_C|reboot_B|reboot_C,208.75,370.0,370.0,370.0,370.0,370.0,370.0,370.0,340.0,355.0,233.05051604678206,270.4892337280273,320.1960784313726,358.75,0.125,0.25,0.25,0.05,0.0,0.0,100000.0,False
reboot_A|noop|reboot_D|reboot_C|reboot_B|reboot_D,221.875,370.0,370.0,370.0,370.0,370.0,370.0,370.0,340.0,355.0,246.60842550835287,282.8612830209997,327.5530095759234,358.75,0.125,0.375,0.5,0.05,0.07500000000000001,0.2,292500.0,False
