sequence,mean,worst,var01,cvar01,var05,cvar05,var10,cvar10,var25,cvar25,wowa_mild,wowa_balanced,wowa_severe,robust20,prob_catastrophic,prob_degraded,prob_shortage,viol_catastrophic,viol_degraded,viol_shortage,violation_score,feasible
reboot_A|reboot_C|reboot_D|reboot_C|reboot_B|reboot_B,171.625,326.0,326.0,326.0,326.0,326.0,326.0,326.0,241.0,283.5,193.3846360866802,226.2805375145879,268.82831737346095,294.125,0.125,0.125,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_C|reboot_B|reboot_C,152.25,326.0,326.0,326.0,326.0,326.0,326.0,326.0,226.0,276.0,177.88905128743346,215.27830453623432,261.1983584131327,288.5,0.0,0.125,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_C|reboot_B|reboot_D,144.125,276.0,276.0,276.0,276.0,276.0,276.0,276.0,226.0,251.0,163.43107851377692,193.3417619099932,231.7387140902873,257.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_C|reboot_C|noop,176.25,390.0,390.0,390.0,390.0,390.0,390.0,390.0,320.0,355.0,208.84262729625175,256.82104408805947,317.29822161422715,363.75,0.125,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_C|reboot_C|reboot_A,161.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,276.0,318.5,189.1166029358918,231.1434442678416,286.391016871865,329.125,0.125,0.25,0.125,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_C|reboot_C|reboot_B,167.25,361.0,361.0,361.0,361.0,361.0,361.0,361.0,276.0,318.5,196.3658392918426,239.04967431214692,292.2482900136799,329.125,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_C|reboot_C|reboot_C,182.25,396.0,396.0,396.0,396.0,396.0,396.0,396.0,326.0,361.0,214.84262729625172,262.8210440880595,323.2982216142271,369.75,0.125,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_C|reboot_C|reboot_D,167.25,361.0,361.0,361.0,361.0,361.0,361.0,361.0,326.0,343.5,198.09410459882739,244.0852699888481,301.6161650706795,347.875,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_C|reboot_D|noop,156.875,355.0,355.0,355.0,355.0,355.0,355.0,355.0,320.0,337.5,187.80120641768045,234.75390113466085,294.5947332421341,341.875,0.125,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_C|reboot_D|reboot_A,147.875,326.0,326.0,326.0,326.0,326.0,326.0,326.0,276.0,301.0,174.81771051765335,215.6581707028803,268.07250341997263,307.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_C|reboot_D|reboot_B,135.375,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,160.01203478792226,197.43830944015846,243.26630186958502,276.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_C|reboot_D|reboot_C,143.5,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,173.58676283878262,221.07711234480394,281.4480164158686,326.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_C|reboot_D|reboot_D,162.875,361.0,361.0,361.0,361.0,361.0,361.0,361.0,326.0,343.5,193.80120641768042,240.7539011346608,300.59473324213405,347.875,0.125,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|noop|noop,217.75,419.0,419.0,419.00000000000006,419.0,419.00000000000006,419.0,419.00000000000006,349.0,384.0,249.18323532017922,295.9800540969478,355.607387140903,392.75000000000006,0.5,0.375,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_C|reboot_D|reboot_D|noop|reboot_A,200.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,320.0,355.0,228.30136658396515,271.1705267562756,327.1010031919745,363.75,0.25,0.375,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|noop|reboot_B,206.25,390.0,390.0,390.0,390.0,390.0,390.0,390.0,320.0,355.0,234.12907505468922,275.89420100090115,329.79138166894666,363.75,0.25,0.375,0.5,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|noop|reboot_C,200.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,355.0,372.5,229.5901519773742,274.35277842334114,332.3193114455085,376.875,0.25,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|noop|reboot_D,195.625,425.0,425.0,425.0,425.0,425.0,425.0,425.0,320.0,372.5,231.40017322422446,283.2705030079513,346.5224578203375,385.625,0.125,0.375,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_A|noop,185.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,320.0,337.5,211.29390631500172,251.26374212432256,303.1589147286822,341.875,0.25,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_A|reboot_A,191.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,326.0,343.5,217.29390631500172,257.26374212432245,309.1589147286822,347.875,0.25,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_A|reboot_B,171.625,311.0,311.0,311.0,311.0,311.0,311.0,311.0,291.0,301.0,192.88466066957432,225.3149075119457,268.5672594619243,303.5,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_A|reboot_C,163.5,311.0,311.0,311.0,311.0,311.0,311.0,311.0,241.0,276.0,185.90739595292848,219.63676238205662,261.32261741906063,284.75,0.125,0.125,0.0,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_A|reboot_D,171.625,361.0,361.0,361.0,361.0,361.0,361.0,361.0,291.0,326.0,201.80408666464527,245.85212316736016,299.30882352941177,334.75,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_B|noop,185.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,270.0,312.5,209.39864062978603,245.53336135643346,292.31190150478795,323.125,0.25,0.25,0.5,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_B|reboot_A,165.375,311.0,311.0,311.0,311.0,311.0,311.0,311.0,241.0,276.0,184.77184567597692,214.29744061993844,254.88166894664843,284.75,0.125,0.125,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_B|reboot_B,191.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,276.0,318.5,215.39864062978603,251.53336135643343,298.31190150478795,329.125,0.25,0.25,0.5,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_B|reboot_C,165.375,311.0,311.0,311.0,311.0,311.0,311.0,311.0,276.0,293.5,186.20807813881066,218.5510966371975,262.5919972640218,297.875,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_B|reboot_D,159.125,361.0,361.0,361.0,361.0,361.0,361.0,361.0,226.0,293.5,185.99972214220264,225.40930082943134,276.3465572275422,310.375,0.125,0.125,0.125,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_C|noop,185.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,212.9725325460684,255.00940567088082,308.52542179662566,355.0,0.25,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_C|reboot_A,163.5,311.0,311.0,311.0,311.0,311.0,311.0,311.0,276.0,293.5,186.90380071809432,222.39645513950282,266.42977656178743,297.875,0.125,0.25,0.0,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_C|reboot_B,171.625,326.0,326.0,326.0,326.0,326.0,326.0,326.0,311.0,318.5,195.49981034175102,231.95471244137119,279.83435932512543,320.375,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_C|reboot_C,191.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,218.97253254606835,261.0094056708808,314.5254217966256,361.0,0.25,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_C|reboot_D,171.625,361.0,361.0,361.0,361.0,361.0,361.0,361.0,326.0,343.5,202.80049142981107,248.61181592480634,304.4159826721386,347.875,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_D|noop,195.625,425.0,425.0,425.0,425.0,425.0,425.0,425.0,320.0,372.5,231.40017322422446,283.2705030079513,346.5224578203375,385.625,0.125,0.375,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_D|reboot_A,186.625,396.0,396.0,396.0,396.0,396.0,396.0,396.0,291.0,343.5,219.1039275618519,266.1814667089327,323.36206110351117,356.625,0.125,0.375,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_D|reboot_B,180.375,396.0,396.0,396.0,396.0,396.0,396.0,396.0,276.0,336.0,211.4123780330067,256.7561112630111,314.08538531691744,351.0,0.125,0.25,0.125,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_D|reboot_C,186.625,396.0,396.0,396.0,396.0,396.0,396.0,396.0,326.0,361.0,220.10033232701775,268.9411594663788,328.469220246238,369.75,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_C|reboot_D|reboot_D|reboot_D|reboot_D,201.625,431.0,431.0,431.00000000000006,431.0,431.0,431.0,431.0,326.0,378.5,237.40017322422443,289.27050300795133,352.5224578203374,391.625,0.125,0.375,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|noop|noop|noop,270.75,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,303.9361131281485,350.2765483642259,394.21158230734153,407.0,0.5,0.5,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|noop|reboot_A,259.25,413.0,413.0,413.0,413.0,413.0,413.0,413.0,378.0,395.5,291.164294110267,336.6106598977316,382.90310077519376,399.875,0.5,0.5,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|noop|reboot_B,259.25,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,289.89282535736714,331.8438553780688,369.05392156862746,378.0,0.5,0.5,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|noop|reboot_C,259.25,413.0,413.0,413.0,413.0,413.0,413.0,413.0,378.0,395.5,291.164294110267,336.6106598977316,382.90310077519376,399.875,0.5,0.5,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|noop|reboot_D,259.25,413.0,413.0,413.0,413.0,413.0,413.0,413.0,378.0,395.5,292.05338243452593,337.3720555446729,382.9629502963976,399.875,0.5,0.5,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_A|noop,241.75,413.0,413.0,413.0,413.0,413.0,413.0,413.0,343.0,378.0,273.2815634166445,317.7061670781784,365.6544687642499,386.75,0.5,0.5,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_A|reboot_A,247.75,419.0,419.0,419.00000000000006,419.0,419.00000000000006,419.0,419.00000000000006,349.0,384.0,279.28156341664453,323.70616707817845,371.65446876424994,392.75000000000006,0.5,0.5,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_A|reboot_B,226.5,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,314.0,349.0,254.2457779910204,293.6692840650343,336.95257637938903,357.75000000000006,0.5,0.5,0.25,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_A|reboot_C,226.5,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,349.0,366.5,255.1251424097737,296.7257813793841,344.03875968992253,370.87500000000006,0.5,0.5,0.25,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_A|reboot_D,226.5,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,349.0,366.5,255.80736387567455,297.7117521684962,344.29810761513914,370.87500000000006,0.5,0.5,0.25,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_B|noop,241.75,378.0,378.0,378.0,378.0,378.0,378.0,378.0,343.0,360.5,272.01009466374455,312.93936255851565,351.80528955768347,364.875,0.5,0.5,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_B|reboot_A,226.5,349.0,349.0,349.0,349.0,348.99999999999994,349.0,348.99999999999994,349.0,349.0,253.85367365687378,291.95897685972136,330.18958048335617,349.00000000000006,0.5,0.5,0.25,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_B|reboot_B,247.75,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,349.0,366.5,278.01009466374455,318.9393625585157,357.8052895576836,370.87500000000006,0.5,0.5,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_B|reboot_C,226.5,349.0,349.0,349.0,349.0,348.99999999999994,349.0,348.99999999999994,349.0,349.0,253.85367365687378,291.95897685972136,330.18958048335617,349.00000000000006,0.5,0.5,0.25,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_B|reboot_D,226.5,349.0,349.0,349.0,349.0,348.99999999999994,349.0,348.99999999999994,349.0,349.0,254.53589512277463,292.9449476488335,330.4489284085728,349.00000000000006,0.5,0.5,0.25,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_C|noop,241.75,413.0,413.0,413.0,413.0,413.0,413.0,413.0,343.0,378.0,273.2815634166445,317.7061670781784,365.6544687642499,386.75,0.5,0.5,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_C|reboot_A,226.5,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,349.0,366.5,255.1251424097737,296.7257813793841,344.03875968992253,370.87500000000006,0.5,0.5,0.25,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_C|reboot_B,226.5,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,314.0,349.0,254.2457779910204,293.6692840650343,336.95257637938903,357.75000000000006,0.5,0.5,0.25,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_C|reboot_C,247.75,419.0,419.0,419.00000000000006,419.0,419.00000000000006,419.0,419.00000000000006,349.0,384.0,279.28156341664453,323.70616707817845,371.65446876424994,392.75000000000006,0.5,0.5,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_C|reboot_D,226.5,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,349.0,366.5,255.80736387567455,297.7117521684962,344.29810761513914,370.87500000000006,0.5,0.5,0.25,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_D|noop,241.75,413.0,413.0,413.0,413.0,413.0,413.0,413.0,343.0,378.0,274.1706517409034,318.46756272511976,365.7143182854537,386.75,0.5,0.5,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_D|reboot_A,226.5,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,349.0,366.5,256.69645219993345,298.4731478154375,344.357957136343,370.87500000000006,0.5,0.5,0.25,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_D|reboot_B,226.5,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,314.0,349.0,255.81708778118013,295.4166505010877,337.2717738258095,357.75000000000006,0.5,0.5,0.25,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_D|reboot_C,226.5,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,349.0,366.5,256.69645219993345,298.4731478154375,344.357957136343,370.87500000000006,0.5,0.5,0.25,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|noop|reboot_D|reboot_D,247.75,419.0,419.0,419.00000000000006,419.0,419.00000000000006,419.0,419.00000000000006,349.0,384.0,280.1706517409034,324.46756272511976,371.71431828545377,392.75000000000006,0.5,0.5,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|reboot_A|noop|noop,220.5,413.0,413.0,413.0,413.0,413.0,413.0,413.0,343.0,378.0,249.5110920897853,293.62823787536024,350.8647970816233,386.75,0.5,0.375,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|reboot_A|noop|reboot_A,198.375,419.0,419.0,419.00000000000006,419.0,419.00000000000006,419.0,419.00000000000006,314.0,366.5,230.5821597296303,278.86474086843947,340.5902872777018,379.62500000000006,0.125,0.375,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|noop|reboot_B,202.75,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,314.0,349.0,228.02222198922013,267.68771551696625,321.5792293661651,357.75000000000006,0.25,0.375,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|noop|reboot_C,209.0,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,314.0,349.0,234.78558285310302,274.20957410009095,325.44778841769266,357.75000000000006,0.25,0.375,0.5,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|noop|reboot_D,202.75,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,349.0,366.5,229.45435994868095,270.93298707294144,326.64648882808945,370.87500000000006,0.25,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_A|noop,198.375,419.0,419.0,419.00000000000006,419.0,419.00000000000006,419.0,419.00000000000006,314.0,366.5,230.5821597296303,278.86474086843947,340.5902872777018,379.62500000000006,0.125,0.375,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_A|reboot_A,204.375,425.0,425.0,425.0,425.0,425.0,425.0,425.0,320.0,372.5,236.58215972963035,284.86474086843947,346.5902872777018,385.625,0.125,0.375,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_A|reboot_B,189.375,390.0,390.0,390.0,390.0,390.0,390.0,390.0,285.0,337.5,218.2859140672578,261.77570456942084,317.42989056087555,350.625,0.125,0.375,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_A|reboot_C,183.125,390.0,390.0,390.0,390.0,390.0,390.0,390.0,270.0,330.0,210.5943645384126,252.3503491234993,308.1532147742819,345.0,0.125,0.25,0.125,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_A|reboot_D,189.375,390.0,390.0,390.0,390.0,390.0,390.0,390.0,320.0,355.0,219.28231883242364,264.535397326867,322.53704970360246,363.75,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_B|noop,187.75,349.0,349.0,349.0,349.0,348.99999999999994,349.0,348.99999999999994,314.0,331.5,211.4046025579143,248.3443427645058,297.78533971728234,335.87500000000006,0.25,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_B|reboot_A,174.375,355.0,355.0,355.0,355.0,355.0,355.0,355.0,285.0,320.0,200.98607317005116,241.44636102784835,293.37665298677615,328.75,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_B|reboot_B,193.75,355.0,355.0,355.0,355.0,355.0,355.0,355.0,320.0,337.5,217.40460255791433,254.34434276450583,303.7853397172822,341.875,0.25,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_B|reboot_C,174.375,305.0,305.0,305.0,305.0,305.0,305.0,305.0,285.0,295.0,193.21251743918035,222.9630912903581,263.8246694026448,297.5,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_B|reboot_D,166.25,305.0,305.0,305.0,305.0,305.0,305.0,305.0,235.0,270.0,185.0893824583344,215.23100024254478,255.39044687642502,278.75,0.125,0.125,0.0,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_C|noop,187.75,349.0,349.0,349.0,349.0,348.99999999999994,349.0,348.99999999999994,264.0,306.5,210.05514842819986,243.84873445562323,287.968308253534,317.125,0.25,0.25,0.5,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_C|reboot_A,161.875,355.0,355.0,355.0,355.0,355.0,355.0,355.0,220.0,287.5,185.18170864760856,221.00353868991954,270.41438668490656,304.375,0.125,0.125,0.125,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_C|reboot_B,168.125,305.0,305.0,305.0,305.0,305.0,305.0,305.0,235.0,270.0,185.09970244558295,211.94562439835082,250.1390788873689,278.75,0.125,0.125,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_C|reboot_C,193.75,355.0,355.0,355.0,355.0,355.0,355.0,355.0,270.0,312.5,216.05514842819986,249.84873445562326,293.968308253534,323.125,0.25,0.25,0.5,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_C|reboot_D,168.125,305.0,305.0,305.0,305.0,305.0,305.0,305.0,270.0,287.5,186.64742541053113,216.2988865981582,257.6174190606476,291.875,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_D|noop,187.75,349.0,349.0,349.0,349.0,348.99999999999994,349.0,348.99999999999994,349.0,349.0,213.72582884163404,252.35100996742236,302.9124487004105,349.00000000000006,0.25,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_D|reboot_A,174.375,355.0,355.0,355.0,355.0,355.0,355.0,355.0,320.0,337.5,201.982477935217,244.2060537852945,298.483812129503,341.875,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_D|reboot_B,166.25,305.0,305.0,305.0,305.0,305.0,305.0,305.0,270.0,287.5,187.65709701366006,219.7380594360444,260.8168034655724,291.875,0.125,0.25,0.0,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_D|reboot_C,174.375,320.0,320.0,320.0,320.0,320.0,320.0,320.0,305.0,312.5,196.49959490892257,229.79670872849584,274.52063383492936,314.375,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_A|reboot_D|reboot_D,193.75,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,219.7258288416341,258.3510099674224,308.91244870041044,355.0,0.25,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_B|noop|noop,220.5,378.0,378.0,378.0,378.0,378.0,378.0,378.0,343.0,360.5,248.6977222908865,290.32581922396156,339.6928864569083,364.875,0.5,0.375,0.5,0.25,0.0,0.0,500000.0,False
reboot_A|reboot_D|noop|reboot_B|noop|reboot_A,202.75,349.0,349.0,349.0,349.0,348.99999999999994,349.0,348.99999999999994,349.0,349.0,227.63011765507346,265.97740831165333,314.8162334701324,349.00000000000006,0.25,0.375,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_B|noop|reboot_B,198.375,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,314.0,349.0,229.7687899307315,275.56232221704084,329.4183766529868,357.75000000000006,0.125,0.375,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_B|noop|reboot_C,202.75,349.0,349.0,349.0,349.0,348.99999999999994,349.0,348.99999999999994,349.0,349.0,227.63011765507346,265.97740831165333,314.8162334701324,349.00000000000006,0.25,0.375,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_B|noop|reboot_D,209.0,349.0,349.0,349.0,349.0,348.99999999999994,349.0,348.99999999999994,314.0,331.5,234.65443452010507,271.89312623780444,314.53522571819434,335.87500000000006,0.25,0.375,0.5,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_B|reboot_A|noop,187.75,349.0,349.0,349.0,349.0,348.99999999999994,349.0,348.99999999999994,314.0,331.5,211.4046025579143,248.3443427645058,297.78533971728234,335.87500000000006,0.25,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_B|reboot_A|reboot_A,193.75,355.0,355.0,355.0,355.0,355.0,355.0,355.0,320.0,337.5,217.40460255791433,254.34434276450583,303.7853397172822,341.875,0.25,0.25,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_B|reboot_A|reboot_B,174.375,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,200.5939688359045,239.73605382253544,286.61365709074335,320.0,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_B|reboot_A|reboot_C,166.25,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,184.1905702285698,212.1963323813639,247.15515275877792,270.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_B|reboot_A|reboot_D,174.375,320.0,320.0,320.0,320.0,320.0,320.0,320.0,270.0,295.0,194.24524882315285,225.62043892163436,268.26265389876886,301.25,0.125,0.25,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_B|reboot_B|noop,198.375,384.0,384.0,384.0,384.0,384.00000000000006,384.0,384.00000000000006,314.0,349.0,229.7687899307315,275.56232221704084,329.4183766529868,357.75000000000006,0.125,0.375,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_B|reboot_B|reboot_A,189.375,355.0,355.0,355.0,355.0,355.0,355.0,355.0,320.0,337.5,217.8938097331112,260.0653973641079,310.6668946648427,341.875,0.125,0.375,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_B|reboot_B|reboot_B,204.375,390.0,390.0,390.0,390.0,390.0,390.0,390.0,320.0,355.0,235.7687899307315,281.56232221704084,335.4183766529868,363.75,0.125,0.375,0.375,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_B|reboot_B|reboot_C,189.375,355.0,355.0,355.0,355.0,355.0,355.0,355.0,320.0,337.5,217.8938097331112,260.0653973641079,310.6668946648427,341.875,0.125,0.375,0.25,0.0,0.0,0.0,0.0,True
reboot_A|reboot_D|noop|reboot_B|reboot_B|reboot_D,183.125,355.0,355.0,355.0,355.0,355.0,355.0,355.0,270.0,312.5,210.35613403992744,250.21551178346112,297.67954856361155,323.125,0.125,0.375,0.125,0.0,0.0,0.0,0.0,True
